poiid,name,feature,sightlevel,distance,com_count,com_score,heat_score
129752776,侏罗纪探险谷,3,1,1,1,2.5,0.0
30111863,卧佛院,8,1,1,2,4.2,0.0
69277116,阆中白塔山公园,28,1,1,1,3.0,0.0
50606101,红四方面军烈士墓,8,1,1,0,0.0,0.0
41386719,凤栖谷花海,3,1,1,2,3.0,0.0
13811185,海宇温泉,47,1,1,2,4.6,0.0
31662418,重庆市北碚区商业步行街,9,1,1,2,4.5,0.0
30809370,天成欢乐谷游乐场（摩尔天成店）,6,1,1,1,4.0,0.0
116175366,妙妙森林,3,1,1,0,0.0,0.0
10532384,缙云寺,8,1,1,2,4.4,0.0
99496957,金顶祥光,18,1,1,0,0.0,0.0
10795021,朝阳洞风景区,51,1,1,1,4.2,0.0
38957012,张思德纪念馆,3,1,1,0,0.0,0.0
13097725,胡家院,3,1,1,2,4.1,0.0
34372900,十里荷画,66,1,1,1,4.0,0.0
13811239,应天寺,8,1,1,2,4.2,0.0
89472,白云山,20,1,1,2,4.4,0.0
33790370,剑门关漂流,43,1,1,1,4.3,0.0
79438867,阿坝羌族藏族自治州博物馆,25,1,1,1,5.0,0.0
24651722,岷江,20,1,1,2,4.4,0.0
82314,铜梁博物馆,25,1,1,2,4.3,0.0
30615739,白坪飞龙乡村旅游度假区,66,4,1,2,4.7,0.0
58279235,张大千纪念馆,3,1,1,0,0.0,0.0
36233606,中华传统文化博览城,3,1,1,2,4.5,0.0
69282175,八尔滩风景区,20,1,1,1,1.0,0.0
82313,重庆龙温泉,14,1,1,3,4.3,0.0
96815,望龙湖,20,1,1,2,4.5,0.0
91782,雅家埂,20,1,1,2,4.6,0.0
22866216,金川红叶谷,20,1,1,1,3.5,0.0
25072633,嘻哈乐园游乐园,4,1,1,2,4.0,0.0
85461,红星岩,20,1,1,2,4.3,0.0
79437649,梓潼县博物馆,25,1,1,1,3.7,0.0
69291699,鹿亭溪,20,1,1,0,0.0,0.0
78146,北碚恐龙遗址,25,1,1,2,4.4,0.0
56806934,墨尔多寺,8,1,1,1,4.7,0.0
114152726,梦里水乡,30,1,1,1,1.0,0.0
78534,乌尤山,51,1,1,2,4.5,0.0
50612240,荞坝古镇,15,1,1,1,5.0,0.0
10762733,大足龙水湖国际休闲度假区,66,1,1,2,4.4,0.0
15123829,邱少云纪念馆,3,1,1,0,0.0,0.0
38954808,九襄石牌坊,3,1,1,1,5.0,0.0
80959,东谷镇,20,1,1,2,4.3,0.0
24038343,巨石温泉行馆,47,1,1,2,4.7,0.0
18134114,金刚嘴,20,1,1,1,4.2,0.0
56381186,萤火谷文创农场,39,1,1,1,4.2,0.0
133530269,杨柳滩风景区,3,1,1,1,5.0,0.0
56809060,烟馆,3,1,1,1,3.0,0.0
98281818,瓦屋山圣境,3,1,1,0,0.0,0.0
13219403,涞滩鹫峰峡漂流,43,1,1,2,3.8,0.0
61131058,皇泽大桥,3,1,1,1,3.7,0.0
91349,东山园林,8,1,1,1,5.0,0.0
10543610,状元洞,51,1,1,2,4.5,0.0
24651162,乐山大桥,3,1,1,2,4.7,0.0
69415782,绿心公园,28,1,1,1,5.0,0.0
25466945,江姐故里景区,3,1,1,1,4.0,0.0
50606099,红军攻克剑门关纪念馆,3,1,1,0,0.0,0.0
56809140,川洞庵,20,1,1,1,4.0,0.0
96390,芳草坪,20,1,1,2,4.4,0.0
24652864,双溪水库,20,1,1,2,4.5,0.0
69352652,龙水湖温泉,47,1,1,1,3.8,0.0
76345,清音平湖,20,1,1,2,4.5,0.0
24654419,云峰寺,8,1,1,2,4.8,0.0
131192203,古佛顶旅游景区,39,4,1,2,5.0,0.0
18584140,翡翠河,20,1,1,2,4.6,0.0
82937,冶勒自然保护区,20,1,1,1,4.6,0.0
97502544,海枯石烂,3,1,1,1,4.0,0.0
56808421,金华山,20,1,1,1,4.0,0.0
24649333,大洲广场,18,1,1,3,4.5,0.0
94679105,甲勿海大熊猫保护研究园,20,1,1,0,0.0,0.0
56806967,月亮湖旅游景区,20,1,1,0,0.0,0.0
80223179,花好月圆动物园,53,1,1,1,4.5,0.0
56383231,合川古楼红枫林,39,1,1,2,4.6,0.0
24654871,天池寺,8,1,1,2,4.9,0.0
133964710,唐家河自驾露营地,32,1,1,2,5.0,0.0
69146355,宝顶山,18,1,1,1,4.5,0.0
10795205,仙芝竹尖生态园旅游景区,39,1,1,2,3.2,0.0
18655894,阿坝州刷经寺森林公园,30,1,1,1,4.3,0.0
133829827,锦门·蚕宝自然王国,3,1,2,0,0.0,0.0
34373359,香水百荷,66,1,1,2,4.8,0.0
22881069,三多寨镇,8,1,1,1,4.1,0.0
130848008,天香花谷四季花海景区,3,1,1,1,1.7,0.0
56809521,佛尔岩大佛,3,1,1,0,0.0,0.0
71530668,草海子,20,1,1,1,5.0,0.0
131149181,六合丝博园,3,1,1,1,3.8,0.0
51874394,朱德诞生地,8,1,1,0,0.0,0.0
60517093,自贡高空跳伞驼峰基地,35,1,1,0,0.0,0.0
58279158,隆昌古湖,20,1,1,2,5.0,0.0
10548528,松潘骑马游,3,1,1,2,4.2,0.0
22866083,卓克基嘉绒藏族文化旅游区,3,1,1,2,4.4,0.0
38954430,高峰山,20,1,1,1,4.3,0.0
97421461,乐活城漂流,20,1,1,0,0.0,0.0
69562359,催科山,20,1,1,1,5.0,0.0
23576751,日鲁库大草原,39,1,1,1,4.7,0.0
82896,八仙山,20,1,1,2,4.1,0.0
126991713,峨眉山树荫温泉,47,1,1,0,0.0,0.0
58304776,阆中古镇步行街,9,1,1,1,4.5,0.0
89477,金城山森林公园,30,1,1,2,3.8,0.0
82365113,圣水湖桃花岛,3,1,1,1,2.8,0.0
10520930,树正寨,3,1,1,2,4.3,0.0
130368274,宜宾横江古镇景区,8,4,1,0,0.0,0.0
50380543,奇峡沟冰雪欢乐谷,20,1,1,1,5.0,0.0
29907015,嘉隆西海,66,1,1,2,3.4,0.0
129864237,紫兰湖山水欢歌水上乐园,62,1,1,1,1.0,0.0
93571,国窖广场,18,1,1,2,4.5,0.0
69279832,梓潼人民公园,28,1,1,1,4.3,0.0
24654357,元坝天台山,20,1,1,2,4.2,0.0
130522285,成都口红艺术馆,34,1,2,0,0.0,0.0
130859553,桐心院子,3,1,1,1,2.0,0.0
10534578,棠城公园,28,1,1,2,4.3,0.0
130843776,极米LightBox光影博物馆,24,1,1,1,4.5,0.0
39622652,铜梁龙景区,20,1,1,2,3.1,0.0
10543770,宗塔草原,39,1,1,1,4.7,0.0
24653199,天池公园,28,1,1,2,4.4,0.0
55415181,响水滩·乡村记忆旅游景区,3,1,1,1,2.5,0.0
80441,屏山老君山,30,1,1,2,4.5,0.0
18615062,仙女池,20,1,1,2,4.6,0.0
22866248,狮岭村,3,1,1,1,4.5,0.0
50606128,俩母山,20,1,1,1,4.4,0.0
50618328,龙门洞地质公园,20,1,1,0,0.0,0.0
72832530,天母湖观景台,18,1,1,1,4.5,0.0
77612473,永青农场,3,1,1,1,5.0,0.0
24282624,凤凰花海,3,1,1,2,4.1,0.0
91886,九十九道拐,3,1,1,2,4.6,0.0
83189613,云境牧场,3,1,1,0,0.0,0.0
10523093,麦洼寺,8,1,1,1,5.0,0.0
20938266,清真寺,3,1,1,1,5.0,0.0
82784,凌云栈道,3,1,1,2,4.7,0.0
58308751,蓬莱商业街,9,1,1,1,5.0,0.0
124908211,木雅圣地直升机,35,1,1,1,5.0,0.0
10523275,金铃海,20,1,1,2,4.7,0.0
38456393,司马相如故里,15,1,1,1,5.0,0.0
82848,公主桥,3,1,1,2,4.1,0.0
28446827,广安蒙成水上乐园,64,1,1,2,3.7,0.0
18061299,九寨沟民俗文化村,3,1,1,2,4.3,0.0
131904825,松风寨童话世界森林公园,6,1,1,2,4.2,0.0
131897300,望月锦绣长城风景区,20,1,1,1,5.0,0.0
133822436,泸州记忆,9,1,1,0,0.0,0.0
56806922,相克宗,3,1,1,1,4.0,0.0
79437683,峨眉山市博物馆,25,1,1,1,5.0,0.0
18046369,天堂部落藏家风情园,3,1,1,1,4.5,0.0
131174693,贡嘎雪山子梅垭口观景台,18,1,1,1,5.0,0.0
98373993,新城情歌公园,28,1,1,1,4.3,0.0
13703308,察柯寺,8,1,1,1,5.0,0.0
38818205,仙鹤观游乐场,6,1,1,1,4.0,0.0
50612438,金粟书岩,8,1,1,1,5.0,0.0
69529537,天福万象国际农业博览园,54,1,1,1,2.0,0.0
69541185,屈氏庄园,3,1,1,1,5.0,0.0
20922249,七里坡,20,1,1,2,4.5,0.0
78132,圣寿寺,8,1,1,2,4.0,0.0
48097202,天府公园,28,1,1,2,4.3,0.0
24648978,临江寺,8,1,1,1,5.0,0.0
24649636,飞龙峡自然风景区,3,1,1,1,3.9,0.0
28243656,金水坊•水上大世界,62,1,1,2,3.8,0.0
114152645,汉源湖,20,1,1,0,0.0,0.0
101747,高峰寺,8,1,1,2,4.5,0.0
134026604,俄么塘花海露营地,32,1,1,0,0.0,0.0
61948235,乐山大佛剧院,31,1,1,0,0.0,0.0
79155159,昭化古城-敬候祠,8,1,1,1,3.5,0.0
65245839,泸定县二郎山川藏公路纪念馆,3,1,1,0,0.0,0.0
13703397,觉囊赛格寺,8,1,1,1,4.5,0.0
31092774,金夫人四季花海,54,1,1,1,4.4,0.0
38810369,糖果乐园,62,1,1,1,5.0,0.0
50606145,美女峰石林景区,30,1,1,2,4.0,0.0
69570665,川东生态动物园,53,1,1,1,4.5,0.0
10543278,花龙沟竹海,39,1,1,1,4.7,0.0
18648673,七盘沟森林公园,30,1,2,1,4.7,0.0
22866246,烟丛寺,8,1,1,2,4.4,0.0
56806965,卧龙山公园,28,1,1,1,4.5,0.0
79437622,大英汉陶博物馆,25,1,1,1,5.0,0.0
86418,龙透关,3,1,1,0,0.0,0.0
56808253,合川涞滩二佛,8,1,1,1,4.3,0.0
69414698,圣莲岛,20,1,1,1,4.7,0.0
15119035,杨尚昆旧居,3,1,1,0,0.0,0.0
24651716,民俗风情文化广场,9,1,1,1,4.3,0.0
24649164,翠屏峰,20,1,1,1,4.4,0.0
31668258,九龙寺,8,1,3,1,3.0,0.0
78130,花样龙水湖,20,1,1,2,4.1,0.0
56809061,回龙阁,3,1,1,1,4.3,0.0
56809799,老盐场1957,3,1,1,1,5.0,0.0
38456206,朱德父母故居,3,1,1,0,0.0,0.0
134030619,雪口山漂流,20,1,1,1,5.0,0.0
10543280,刘光第墓,8,1,1,1,4.4,0.0
30787928,翰林院子,3,1,1,1,4.3,0.0
79042935,天空之城主题艺术馆,34,1,1,0,0.0,0.0
69548485,兜率宫,18,1,1,1,5.0,0.0
87409,大藏寺,8,1,1,2,4.1,0.0
24654333,玉屏公园,28,1,1,2,4.3,0.0
28177438,炉霍博物馆,25,1,1,0,0.0,0.0
56808368,红军血战剑门关遗址,3,1,1,0,0.0,0.0
69545807,平通梅林,3,1,1,1,5.0,0.0
112646968,兴龙湖,63,1,1,1,4.9,0.0
24652137,七星山森林公园,39,1,1,1,4.0,0.0
69128149,涪江六峡,20,1,1,1,3.5,0.0
130845741,悦海龙庭国际水汇,3,1,1,0,0.0,0.0
126934805,龙腾游乐园,6,1,1,0,0.0,0.0
10543348,卧云庵,8,1,1,1,4.3,0.0
101787,永川桃花源,66,1,1,2,3.4,0.0
25466942,自流井老街,8,1,1,2,4.3,0.0
51866228,马边彝族自治县马儿山森林公园,39,1,1,1,5.0,0.0
105418289,彝海结盟纪念馆,3,1,1,0,0.0,0.0
51866341,碧水丹霞景观公园,28,1,1,1,5.0,0.0
69541939,洞窝峡谷风景区,20,1,1,0,0.0,0.0
10543563,黑熊谷森林公园,30,1,1,1,4.5,0.0
18134139,乐山小西湖,20,1,1,2,4.2,0.0
95837712,水立方·冲浪乐园	,62,1,1,0,0.0,0.0
20960254,褡裢海,20,1,1,2,4.7,0.0
25466944,福源灏民居,3,1,1,1,4.8,0.0
133893655,童梦田园,6,1,1,1,5.0,0.0
51677743,奥普乐欢乐水世界,6,1,1,0,0.0,0.0
24651164,乐山师范学院,3,1,1,2,4.8,0.0
31077210,桫椤谷,30,1,1,1,4.0,0.0
50628663,重庆自然博物馆北碚陈列馆,3,1,1,0,0.0,0.0
88733048,雅女湖漂流,20,1,1,0,0.0,0.0
56807769,沱江,20,1,1,1,4.3,0.0
18061323,则查洼寨,15,1,1,2,4.0,0.0
78450213,广安口袋屋蹦床公园,3,1,1,1,3.0,0.0
10543777,灵雀寺,8,1,1,1,4.0,0.0
18655845,阿科里风景区,30,1,1,1,4.5,0.0
20944594,无梁砖殿,8,1,1,1,4.2,0.0
22866215,沙耳乡,3,1,1,2,4.5,0.0
56808330,内江太白楼,18,1,1,2,4.6,0.0
22866093,猎塔湖,20,1,1,1,4.4,0.0
61132788,春节文化主题公园,6,1,1,1,4.6,0.0
24651382,龙凤山公园,28,1,1,2,4.3,0.0
112646906,玄天湖,20,4,1,1,5.0,0.0
133892820,若尔盖栖山摄影自驾营地,32,1,1,0,0.0,0.0
130887797,九寨隐世,3,1,1,0,0.0,0.0
98280650,钓鱼台,3,1,1,1,4.0,0.0
24653429,望江楼古建筑群,3,1,1,2,4.6,0.0
10523045,居里寺,8,1,1,2,4.3,0.0
39291193,泸县龙桥文化生态园,3,4,1,1,5.0,0.0
133972985,眠野·凌云湖精致露营营地,32,1,1,0,0.0,0.0
51704873,唐家河白熊坪,8,1,1,2,5.0,0.0
56806941,牦牛村,3,1,1,1,4.0,0.0
69504982,麓湖·A4美术馆,34,1,1,1,5.0,0.0
10543321,佛灵寺,8,1,1,1,4.2,0.0
128525796,图乐沙滩车越野俱乐部,3,1,1,0,0.0,0.0
52079253,铁佛寺,8,1,2,1,2.0,0.0
20960182,扎如林道,30,1,1,1,4.8,0.0
81503220,二郎山隧道,3,1,1,1,4.0,0.0
31662384,重庆大足县步行街,9,1,1,2,4.5,0.0
38624538,陇南市博物馆,25,1,1,0,0.0,0.0
52118991,五环假日广场,3,1,2,1,4.5,0.0
89481,罗瑞卿故居,3,1,1,0,0.0,0.0
22866179,高峰山道观,8,1,1,2,4.3,0.0
82867,真武山,51,1,1,2,4.0,0.0
18126949,卧云禅院,8,1,1,2,4.6,0.0
34274732,禹王宫,8,1,1,2,4.8,0.0
20960260,天堂口民俗文化街,9,1,1,2,4.5,0.0
38996612,梦幻七彩游乐园,6,1,1,1,3.0,0.0
56809515,神龙山名胜风景区,20,1,1,2,4.5,0.0
56809835,海棠公园,28,1,1,1,4.7,0.0
24650791,金龙寺,8,1,1,1,4.5,0.0
69279147,天宫院,3,1,1,1,3.0,0.0
98280203,药师佛,3,1,1,0,0.0,0.0
51963755,北碚博物馆,25,1,1,2,4.7,0.0
18655903,雪玛格勒冰川,20,1,1,1,3.5,0.0
58279179,平乐寺,8,1,1,0,0.0,0.0
70401478,山卡寺,8,1,1,1,4.5,0.0
133527689,游牧露营地（缙云山）,32,1,1,0,0.0,0.0
130368618,邵女坪风景区,66,1,1,0,0.0,0.0
20952171,凤凰湖,20,1,1,1,4.4,0.0
51567254,白庙子水库生态湿地公园,20,1,1,1,4.8,0.0
51866922,苏园,37,1,1,1,5.0,0.0
52864505,天龙谷旅游度假区,66,1,1,1,2.1,0.0
51686246,九寨沟牙扎藏寨,15,1,1,0,0.0,0.0
51866345,沐川乌蒙谷歌景区,49,1,1,1,4.3,0.0
58304674,五粮液酒文化博览馆,25,4,1,1,3.5,0.0
15118941,二佛寺,8,1,1,2,4.5,0.0
51589001,连界广场,18,1,1,1,4.0,0.0
61948379,四川阿坝九寨云顶高尔夫,3,1,1,0,0.0,0.0
67632643,玉岭雪山观景台,18,1,1,1,4.3,0.0
10543488,圣水禅院,8,1,1,2,4.3,0.0
56775313,年波也则(南坡),20,1,1,1,5.0,0.0
39857690,骑马场(熊猫乐园),3,1,1,1,1.0,0.0
89910,野牛沟,30,1,1,2,4.2,0.0
22866148,德吉梅朵风情街,9,1,1,1,4.3,0.0
56806951,冷碛古镇,9,1,1,0,0.0,0.0
57161576,钟鼓楼,3,1,1,1,3.6,0.0
98873704,北碚自然世界公园,4,1,1,1,1.0,0.0
101616375,星际传奇（南充王府井购物中心店）,44,1,1,0,0.0,0.0
22866110,清泉寺公园,8,1,1,2,4.4,0.0
98278589,四面佛观景台,3,1,1,0,0.0,0.0
69281918,宜宾动物园,53,1,1,0,0.0,0.0
79781502,欢乐丛林户外乐园,3,1,1,0,0.0,0.0
56809178,芭沟镇,9,1,1,1,2.5,0.0
107518653,秀湖房车露营公园,32,1,1,0,0.0,0.0
50618330,功德林,39,1,1,1,5.0,0.0
56806789,广元市湿地公园,28,1,1,1,4.5,0.0
79437612,泸州老窖博物馆,25,1,1,1,5.0,0.0
51683622,大云寺,8,1,1,1,4.3,0.0
87569,吴玉章故居,3,4,1,0,0.0,0.0
56778289,岷山,20,1,1,1,4.4,0.0
97587327,幻境无边界艺术空间,34,1,1,0,0.0,0.0
23576747,鸡丑山,20,1,1,1,5.0,0.0
67817318,黄林沟国家湿地公园,20,1,1,0,0.0,0.0
24652087,婆陵甲萨遗址公园,3,1,1,0,0.0,0.0
30068522,中国彩灯之乡文化创意产业园,3,1,1,1,4.7,0.0
57153340,乐山市低空旅游营地,3,1,1,0,0.0,0.0
77446593,峨眉山室内恒温游泳馆,3,1,1,0,0.0,0.0
89802,墨尔多神山,20,1,1,1,3.8,0.0
50606127,醴峰观,8,1,1,1,5.0,0.0
58279246,资中县武庙,8,1,1,1,4.0,0.0
68579813,重庆市合川区古楼镇大自然枇杷园,37,1,1,0,0.0,0.0
38371556,荣昌陶博物馆,25,1,1,1,3.8,0.0
82797,璧津楼,3,1,1,1,4.3,0.0
22881070,釜溪河文化博览园,34,1,1,1,5.0,0.0
39046848,芳草地QQ农场,3,1,1,1,5.0,0.0
51819711,哪吒行宫,3,1,1,1,4.5,0.0
129907253,月亮湾水上乐园,4,1,1,1,3.0,0.0
24652277,清溪风洞,20,1,1,1,3.8,0.0
20944216,雷畅故居,3,1,1,0,0.0,0.0
10534488,北碚公园,28,1,1,2,4.4,0.0
34304725,嘉丰乐奥海洋公园,68,1,1,2,3.8,0.0
49958370,云尚滑翔（永川茶山竹海营地）,35,1,1,1,5.0,0.0
82319,盐井龙洞,20,1,1,2,4.3,0.0
61587158,馆驿嘴广场,18,1,1,1,4.5,0.0
18195676,德勒达格景区,3,1,1,1,4.0,0.0
39804535,中国移动(熙街店),3,1,1,1,4.2,0.0
101503145,meland儿童成长乐园（泸州华润万象汇店）,3,1,1,0,0.0,0.0
86420,百子图文化广场,18,1,1,2,4.2,0.0
105238743,长江竹岛,20,1,1,0,0.0,0.0
81981,第一山亭,3,1,1,2,4.4,0.0
13412636,《乌蒙沐歌》山水实景剧,19,1,1,1,4.3,0.0
51679830,宝龙寺,8,1,1,1,4.8,0.0
69563590,陈抟故里·崇龛花海景区,3,1,1,1,3.0,0.0
24650772,金川镇,9,1,1,1,4.3,0.0
56807886,娑萝映彩池,20,1,1,1,5.0,0.0
51867535,南充市滨江景区,20,1,1,2,4.6,0.0
69564591,红军城景区,3,4,1,0,0.0,0.0
130915578,螺湖半岛高空漂流,43,1,1,0,0.0,0.0
58303540,成都正成·财富ID美食街,9,1,1,1,4.0,0.0
10523896,寿灵寺,8,1,1,1,5.0,0.0
18061290,孔雀河道,20,1,1,2,4.7,0.0
30750338,花语人间,3,1,1,2,3.3,0.0
61133574,阆中古城锦屏门,3,1,1,1,4.8,0.0
10543515,蜀南茉莉香都,66,1,1,2,4.0,0.0
25610027,卓克基会议旧址,3,1,1,0,0.0,0.0
38960843,彝海结盟塑像,3,1,1,1,3.5,0.0
50612412,古镇南溪,15,1,1,1,5.0,0.0
69551813,七洞沟漂流景区,20,1,1,0,0.0,0.0
56808906,荣盛魁,3,1,1,1,3.8,0.0
51825869,九龙浴佛寺,8,1,1,0,0.0,0.0
53743154,寻乐书岩,8,1,1,1,4.6,0.0
57153338,熊快跑亲子户外营地,32,1,1,0,0.0,0.0
51875392,旅游广场,18,1,1,1,4.5,0.0
79929248,高原红演艺中心,34,1,1,0,0.0,0.0
82864,石城山,20,1,1,2,3.9,0.0
23802610,达格则,20,1,1,0,0.0,0.0
69285068,竹子沟,39,1,1,0,0.0,0.0
90497376,研溪湿地公园,20,1,1,0,0.0,0.0
60700163,武都革命历史纪念馆,3,1,1,0,0.0,0.0
91883,黑龙江栈道,3,1,1,2,4.3,0.0
38954453,长沙湖自然生态风景区,20,1,1,1,4.2,0.0
52204280,皂角树休闲度假村,66,1,3,1,5.0,0.0
98276812,接仙桥,3,1,1,0,0.0,0.0
51874164,清水湖湿地公园,20,1,1,1,4.0,0.0
87573,高石梯森林公园,30,1,1,2,4.6,0.0
105238523,千佛寺,8,1,1,1,5.0,0.0
129092090,林海水乡,39,1,1,0,0.0,0.0
133893608,谜途高桥秘境营地,32,1,1,1,5.0,0.0
30068516,雁溪谷,3,1,1,2,4.1,0.0
122624696,大录古藏寨,8,1,1,0,0.0,0.0
31670834,珍稀植物园,54,1,2,1,5.0,0.0
133840330,乐山犍为龙门花海景区,3,1,1,1,5.0,0.0
51920429,阆中古城-阆中市清真寺,8,1,1,0,0.0,0.0
56809693,四川红军第一村,3,1,1,0,0.0,0.0
56809018,中国工农红军班佑烈士纪念碑,3,1,1,0,0.0,0.0
88436298,重庆玄天湖西郊玫瑰岛,3,1,1,1,4.0,0.0
69289663,钟鼓楼广场,8,1,1,1,4.8,0.0
83717050,悬空卧佛,3,1,1,1,4.0,0.0
82842,郭达山,20,1,1,2,4.2,0.0
56809757,龙潭子旅游区,20,1,1,1,3.0,0.0
58303353,九长路步行街,9,1,1,1,4.4,0.0
51771660,咋噶尼姑庵圆满法洲,3,1,1,1,5.0,0.0
82847,安觉寺,8,1,1,2,4.3,0.0
89798,中路古遗址,8,1,1,0,0.0,0.0
82785,灵宝塔,8,1,1,2,4.5,0.0
86705,炳灵寺,8,1,1,2,3.7,0.0
46851154,合川三江灯会,3,1,1,2,4.5,0.0
134026504,乐山粤野露营地,32,1,1,1,5.0,0.0
10543496,竹叶青生态茗园,3,1,1,2,4.3,0.0
22866113,太和白鹭保护区,20,1,1,1,4.8,0.0
50618329,布金林,39,1,1,0,0.0,0.0
51566077,文严塔,8,1,1,1,4.5,0.0
134019658,世外乡村·海子山国际森林康养旅游度假区,66,1,1,0,0.0,0.0
91832,九岭岗,20,1,1,2,4.6,0.0
69339529,大佛寺,8,1,1,1,4.3,0.0
39253882,万花谷佳兴游乐园,6,1,1,1,3.0,0.0
56381201,反弹蹦床公园（北碚万达广场）,3,1,1,1,4.5,0.0
58304907,商业步行街,9,1,1,1,5.0,0.0
98280649,护国门,3,1,1,1,4.5,0.0
56806961,盐井村,8,1,1,1,2.5,0.0
93592,新店子景区,3,1,1,1,3.0,0.0
22866247,祟霞白塔,8,1,1,1,3.5,0.0
58279130,红岩子广场,3,1,1,0,0.0,0.0
91781,铁牛门,8,1,1,2,4.3,0.0
101617886,星际传奇（泸州华润万象汇店）,44,1,1,0,0.0,0.0
69542267,毛儿盖,18,1,1,1,5.0,0.0
130522287,《葭萌春秋》演出,49,1,1,0,0.0,0.0
38417119,五通桥风景区,15,1,1,1,5.0,0.0
50628287,西秦会馆,3,1,1,2,4.7,0.0
24652329,渠江公园,28,1,1,2,4.8,0.0
57154295,月南花乡,54,1,1,1,4.2,0.0
130368278,小西街,9,1,1,0,0.0,0.0
130847961,宜宾国际竹产品交易中心,34,1,1,1,5.0,0.0
15053338,雅美佳湿地公园,20,1,1,2,4.7,0.0
39034734,雪乐山室内滑雪馆,3,1,1,0,0.0,0.0
134005904,瓦屋山峡谷漂流,20,1,1,0,0.0,0.0
30814614,两栖爬行动物馆,53,1,1,0,0.0,0.0
18658719,大树子沟,51,1,1,1,5.0,0.0
38456386,营山县会展中心,34,1,1,1,5.0,0.0
65182891,青木川民俗馆,34,1,1,0,0.0,0.0
133546263,醒悟寺,8,1,1,0,0.0,0.0
83272540,大学城爱情博物馆,25,1,1,1,5.0,0.0
18584228,石林群,20,1,1,1,4.2,0.0
38457253,陕西会馆,3,1,1,1,4.0,0.0
82321,潼南杨闇公旧居,3,4,1,0,0.0,0.0
15036585,龙多山,51,1,1,1,4.2,0.0
10543447,泉水溶洞群,20,1,1,1,4.0,0.0
13703345,曾克寺,8,1,1,1,5.0,0.0
57151342,龙珠欢乐城,6,1,1,0,0.0,0.0
24943228,綵山,3,1,1,2,3.8,0.0
31085668,南湖生态公园,28,1,1,2,4.6,0.0
33461850,七彩蝴蝶园,37,1,1,1,5.0,0.0
52862164,绵阳平武河口漂流,43,1,1,1,5.0,0.0
124907610,其中园,6,1,1,1,3.0,0.0
134018669,硝斗岩瀑布,20,1,1,0,0.0,0.0
84288,沙滩森林公园,30,1,1,1,4.0,0.0
93667028,漫庐,3,1,1,0,0.0,0.0
98278596,狼图腾观景台,3,1,1,0,0.0,0.0
18655844,广法寺,8,1,1,1,5.0,0.0
20944627,麻浩渔村,3,1,1,2,3.9,0.0
23866656,中国绸都丝绸博物馆,25,1,1,1,4.5,0.0
38457789,范长江故居,3,4,1,0,0.0,0.0
83812668,荣昌八景,18,1,1,0,0.0,0.0
78152,张自忠将军墓,3,1,1,0,0.0,0.0
18615029,水帘洞,20,1,1,1,4.8,0.0
51684307,昭化古城-文庙,3,1,1,1,3.8,0.0
103374513,澜卡威汤泉,3,1,1,2,5.0,0.0
133549328,如意花海,3,1,1,1,5.0,0.0
20957863,九寨灵塔,8,1,1,1,4.8,0.0
24648909,冰川观景台,18,1,1,1,4.3,0.0
28352101,龙桥百花洲,20,1,1,2,4.4,0.0
51757503,龙君庙,8,1,1,1,5.0,0.0
61416084,峨眉山演艺中心,31,1,1,1,5.0,0.0
98278598,干河坝,3,1,1,0,0.0,0.0
51591393,广安市民广场,18,1,1,1,4.8,0.0
69285586,跑马山公园,28,1,1,0,0.0,0.0
10543497,竹园烈士陵园,3,1,1,0,0.0,0.0
39074556,福农橘园,66,1,1,0,0.0,0.0
51604543,体育公园,28,1,1,1,4.7,0.0
133955289,金龙寺,8,1,1,0,0.0,0.0
79437619,王光祈纪念馆,25,1,2,0,0.0,0.0
133527629,七里坪华生温泉,47,1,1,0,0.0,0.0
130853787,贡之源七彩玫瑰花海,3,1,1,0,0.0,0.0
15051243,大磨滩瀑布,20,1,1,2,3.9,0.0
15118936,薄刀岭,20,1,1,1,4.3,0.0
98280213,东方卧佛,3,1,1,0,0.0,0.0
25466888,觉囊文化中心,3,1,1,0,0.0,0.0
51713624,草原国家公园日干乔,20,1,1,0,0.0,0.0
13293730,非物质文化遗产博物馆,25,1,1,2,4.1,0.0
58279136,剑岩原始森林,3,1,1,0,0.0,0.0
56809065,飞凤桥,3,1,1,1,4.5,0.0
24649383,德阳市博物馆,25,1,1,2,4.3,0.0
120608392,琳琅井,8,1,1,1,3.8,0.0
93595,东湖公园,20,1,1,2,4.6,0.0
18615087,神蛙海,20,1,1,1,4.0,0.0
23579280,松潘清真北寺,3,1,1,1,4.3,0.0
99496984,姜维祠,3,1,1,1,3.0,0.0
91350,永安寺,8,1,1,1,3.8,0.0
93552,双溪湖风景区,20,1,1,2,4.3,0.0
18072941,宝镜崖,20,1,1,2,4.6,0.0
15065386,电视塔公园,28,1,1,2,4.5,0.0
80675,东坡楼,8,1,1,2,4.4,0.0
58308219,四川省南充市模范步行街,9,1,1,1,4.0,0.0
15067068,杨家民宅,3,1,1,2,4.4,0.0
98278599,冰川城门洞,3,1,1,0,0.0,0.0
82746,遇仙寺,8,1,1,2,4.3,0.0
50612233,镇南塔,8,1,1,1,4.0,0.0
56809177,宝龙山公园,28,1,1,1,4.0,0.0
134025618,那玛峰,20,1,1,0,0.0,0.0
22881180,觉苑寺,8,1,1,1,4.0,0.0
51867977,气象公园,28,1,1,1,3.0,0.0
